1000 1262476800 0.313
1000 1262478600 0.312
1000 1262480400 0.339
1000 1262482200 0.385
1000 1262484000 0.377
1000 1262485800 0.358
1000 1262487600 0.308
1000 1262489400 0.339
1000 1262491200 0.31
1000 1262493000 0.309
1000 1262494800 0.335
1000 1262496600 0.391
1000 1262498400 0.383
1000 1262500200 0.382
1000 1262502000 0.382
1000 1262503800 0.413
1000 1262505600 0.391
1000 1262507400 0.465
1000 1262509200 0.468
1000 1262511000 0.396
1000 1262512800 0.374
1000 1262514600 0.367
1000 1262516400 0.355
1000 1262518200 0.559
1000 1262520000 0.403
1000 1262521800 0.413
1000 1262523600 0.413
1000 1262525400 0.697
1000 1262527200 0.429
1000 1262529000 0.395
1000 1262530800 0.394
1000 1262532600 0.81
1000 1262534400 0.629
1000 1262536200 0.512
1000 1262538000 0.511
1000 1262539800 1.11
1000 1262541600 1.009
1000 1262543400 0.524
1000 1262545200 0.574
1000 1262547000 0.581
1000 1262548800 1.71
1000 1262550600 0.668
1000 1262552400 0.625
1000 1262554200 0.557
1000 1262556000 0.533
1000 1262557800 0.638
1000 1262559600 0.33
1000 1262561400 0.147
1000 1262563200 0.063
1000 1262565000 0.024
1000 1262566800 0.024
1000 1262568600 0.024
1000 1262570400 0.023
1000 1262572200 0.024
1000 1262574000 0.024
1000 1262575800 0.027
1000 1262577600 0.103
1000 1262579400 0.106
1000 1262581200 0.097
1000 1262583000 0.053
1000 1262584800 0.107
1000 1262586600 0.261
1000 1262588400 1.206
1000 1262590200 1.166
1000 1262592000 0.67
1000 1262593800 0.361
1000 1262595600 0.308
1000 1262597400 0.306
1000 1262599200 0.311
1000 1262601000 0.31
1000 1262602800 0.31
1000 1262604600 0.311
1000 1262606400 0.337
1000 1262608200 0.312
1000 1262610000 0.311
1000 1262611800 0.31
1000 1262613600 0.312
1000 1262615400 0.309
1000 1262617200 0.309
1000 1262619000 0.34
1000 1262620800 0.416
1000 1262622600 0.378
1000 1262624400 0.377
1000 1262626200 0.448
1000 1262628000 0.464
1000 1262629800 0.789
1000 1262631600 0.468
1000 1262633400 0.466
1000 1262635200 0.463
1000 1262637000 0.463
1000 1262638800 0.551
1000 1262640600 0.559
1000 1262642400 0.543
1000 1262644200 0.439
1000 1262646000 0.097
1000 1262647800 0.031
1000 1262649600 0.024
1000 1262651400 0.024
1000 1262653200 0.024
1000 1262655000 0.024
1000 1262656800 0.024
1000 1262658600 0.025
1000 1262660400 0.053
1000 1262662200 0.024
1000 1262664000 0.024
1000 1262665800 0.024
1000 1262667600 0.024
1000 1262669400 0.056
1000 1262671200 0.111
1000 1262673000 0.115
1000 1262674800 0.159
1000 1262676600 0.529
1000 1262678400 0.737
1000 1262680200 0.455
1000 1262682000 0.357
1000 1262683800 0.31
1000 1262685600 0.31
1000 1262687400 0.309
1000 1262689200 0.307
1000 1262691000 0.309
1000 1262692800 0.307
1000 1262694600 0.309
1000 1262696400 0.346
1000 1262698200 0.314
1000 1262700000 0.312
1000 1262701800 0.319
1000 1262703600 0.317
1000 1262705400 0.348
1000 1262707200 0.398
1000 1262709000 0.384
1000 1262710800 0.387
1000 1262712600 0.423
1000 1262714400 0.597
1000 1262716200 1.362
1000 1262718000 0.662
1000 1262719800 0.534
1000 1262721600 0.547
1000 1262723400 0.513
1000 1262725200 0.467
1000 1262727000 0.642
1000 1262728800 0.465
1000 1262730600 0.208
1000 1262732400 0.07
1000 1262734200 0.03
1000 1262736000 0.024
1000 1262737800 0.051
1000 1262739600 0.025
1000 1262741400 0.024
1000 1262743200 0.024
1000 1262745000 0.024
1000 1262746800 0.024
1000 1262748600 0.024
1000 1262750400 0.024
1000 1262752200 0.042
1000 1262754000 0.037
1000 1262755800 0.057
1000 1262757600 0.114
1000 1262759400 0.102
1000 1262761200 0.105
1000 1262763000 0.895
1000 1262764800 0.704
1000 1262766600 0.373
1000 1262768400 0.337
1000 1262770200 0.377
1000 1262772000 0.387
1000 1262773800 0.403
1000 1262775600 0.363
1000 1262777400 0.305
1000 1262779200 0.303
1000 1262781000 0.299
1000 1262782800 0.303
1000 1262784600 0.305
1000 1262786400 0.309
1000 1262788200 0.307
1000 1262790000 0.329
1000 1262791800 0.345
1000 1262793600 0.395
1000 1262795400 0.38
1000 1262797200 0.373
1000 1262799000 0.369
1000 1262800800 0.37
1000 1262802600 0.403
1000 1262804400 0.464
1000 1262806200 0.429
1000 1262808000 1.078
1000 1263061800 1.441
1000 1263063600 0.624
1000 1263065400 1.243
1000 1263067200 0.497
1000 1263069000 0.553
1000 1263070800 0.812
1000 1263072600 0.819
1000 1263074400 0.467
1000 1263052800 0.631
1000 1263054600 0.38
1000 1263056400 1.082
1000 1263058200 1.513
1000 1263060000 1.145
1000 1263076200 0.762
1000 1263078000 0.473
1000 1263079800 0.475
1000 1263081600 0.537
1000 1263083400 0.482
1000 1263085200 0.2
1000 1263087000 0.18
1000 1263088800 0.186
1000 1263090600 0.145
1000 1263092400 0.1
1000 1263094200 0.1
1000 1263096000 0.1
1000 1263097800 0.102
1000 1263099600 0.102
1000 1263101400 0.101
1000 1263103200 0.121
1000 1263105000 0.18
1000 1263106800 0.101
1000 1263108600 0.101
1000 1263110400 0.101
1000 1263112200 0.615
1000 1263114000 1.286
1000 1263115800 0.535
1000 1263117600 0.428
1000 1263119400 0.4
1000 1263121200 0.649
1000 1263123000 0.468
1000 1263124800 0.468
1000 1263126600 0.405
1000 1263128400 0.655
1000 1263130200 0.379
1000 1263132000 0.368
1000 1263133800 0.419
1000 1263135600 0.833
1000 1263137400 0.915
1000 1263139200 0.569
1000 1263141000 0.753
1000 1263142800 0.597
1000 1263144600 0.642
1000 1263146400 0.643
1000 1263148200 0.554
1000 1263150000 1.669
1000 1263151800 1.514
1000 1263153600 0.555
1000 1263155400 0.541
1000 1263157200 0.448
1000 1263159000 0.184
1000 1263160800 0.204
1000 1263162600 0.334
1000 1263164400 0.215
1000 1263166200 0.146
1000 1263168000 0.094
1000 1263169800 0.095
1000 1263171600 0.096
1000 1263173400 0.094
1000 1263175200 0.14
1000 1263177000 0.179
1000 1263178800 0.145
1000 1263180600 0.095
1000 1263182400 0.095
1000 1263184200 0.094
1000 1263186000 0.096
1000 1263187800 0.095
1000 1263189600 0.098
1000 1263191400 0.095
1000 1263193200 0.135
1000 1263195000 1.006
1000 1263196800 1.474
1000 1263198600 0.356
1000 1263200400 0.353
1000 1263202200 0.312
1000 1263204000 0.312
1000 1263205800 0.31
1000 1263207600 0.307
1000 1263209400 0.306
1000 1263211200 0.3
1000 1263213000 0.302
1000 1263214800 0.335
1000 1263216600 0.307
1000 1263218400 0.308
1000 1263220200 0.313
1000 1263222000 0.316
1000 1263223800 0.347
1000 1263225600 0.401
1000 1263227400 0.41
1000 1263229200 0.46
1000 1263231000 0.462
1000 1263232800 0.424
1000 1263234600 0.631
1000 1263236400 0.4
1000 1263238200 0.366
1000 1263240000 0.415
1000 1263241800 2.307
1000 1263243600 0.588
1000 1263245400 0.613
1000 1263247200 0.62
1000 1263249000 0.596
1000 1263250800 1.135
1000 1263252600 0.532
1000 1263254400 0.085
1000 1263256200 0.024
1000 1263258000 0.024
1000 1263259800 0.047
1000 1263261600 0.024
1000 1263263400 0.024
1000 1263265200 0.024
1000 1263267000 0.051
1000 1263268800 0.024
1000 1263270600 0.024
1000 1263272400 0.024
1000 1263274200 0.056
1000 1263276000 0.112
1000 1263277800 0.136
1000 1263279600 0.177
1000 1263281400 0.23
1000 1263283200 0.752
1000 1263285000 1.417
1000 1263286800 0.424
1000 1263288600 0.311
1000 1263290400 0.308
1000 1263292200 0.31
1000 1263294000 0.314
1000 1263295800 0.312
1000 1263297600 0.322
1000 1263299400 0.343
1000 1263301200 0.366
1000 1263303000 0.383
1000 1263304800 0.388
1000 1263306600 0.335
1000 1263308400 0.303
1000 1263310200 0.328
1000 1263312000 0.378
1000 1263313800 0.371
1000 1263315600 0.362
1000 1263317400 0.359
1000 1263319200 0.358
1000 1263321000 0.811
1000 1263322800 0.842
1000 1263324600 0.553
1000 1263326400 0.522
1000 1263328200 0.5
1000 1263330000 0.481
1000 1263331800 0.462
1000 1263333600 0.745
1000 1263335400 0.577
1000 1263337200 0.199
1000 1263339000 0.041
1000 1263340800 0.024
1000 1263342600 0.024
1000 1263344400 0.024
1000 1263346200 0.101
1000 1263348000 0.106
1000 1263349800 0.024
1000 1263351600 0.055
1000 1263353400 0.103
1000 1263355200 0.109
1000 1263357000 0.112
1000 1263358800 0.028
1000 1263360600 0.05
1000 1263362400 0.111
1000 1263364200 0.135
1000 1263366000 0.155
1000 1263367800 1.99
1000 1263369600 1.129
1000 1263371400 0.536
1000 1263373200 0.386
1000 1263375000 0.402
1000 1263376800 0.342
1000 1263378600 0.312
1000 1263380400 0.309
1000 1263382200 0.307
1000 1263384000 0.304
1000 1263385800 0.307
1000 1263387600 0.311
1000 1263389400 0.312
1000 1263391200 0.345
1000 1263393000 0.316
1000 1263394800 0.314
1000 1263396600 0.341
1000 1263398400 0.399
1000 1263400200 0.397
1000 1263402000 0.468
1000 1263403800 0.446
1000 1263405600 0.611
1000 1263407400 0.86
1000 1263409200 0.702
1000 1263411000 1.365
1000 1263412800 0.543
1000 1263414600 0.98
1000 1263416400 0.472
1000 1263418200 0.45
1000 1263420000 0.399
1000 1263421800 0.443
1000 1263423600 0.101
1000 1263425400 0.025
1000 1263427200 0.024
1000 1263429000 0.024
1000 1263430800 0.024
1000 1263432600 0.023
1000 1263434400 0.024
1000 1263436200 0.024
1000 1263438000 0.055
1000 1263439800 0.024
1000 1263441600 0.024
1000 1263443400 0.024
1000 1263445200 0.024
1000 1263447000 0.052
1000 1263448800 0.204
1000 1263450600 0.221
1000 1263452400 0.152
1000 1263454200 0.156
1000 1263456000 0.3
1000 1263457800 0.36
1000 1263459600 0.342
1000 1263461400 0.387
1000 1263463200 0.394
1000 1263465000 0.392
1000 1263466800 0.351
1000 1263468600 0.311
1000 1263470400 0.312
1000 1263472200 0.311
1000 1263474000 0.309
1000 1263475800 0.311
1000 1263477600 0.314
1000 1263479400 0.315
1000 1263481200 0.343
1000 1263483000 0.344
1000 1263484800 0.394
1000 1263486600 0.381
1000 1263488400 0.377
1000 1263490200 0.364
1000 1263492000 0.362
1000 1263493800 0.395
1000 1263495600 0.686
1000 1263497400 0.653
1000 1263499200 0.496
1000 1263501000 0.462
1000 1263502800 0.601
1000 1263504600 0.835
1000 1263506400 0.768
1000 1263508200 1.152
1000 1263510000 0.261
1000 1263511800 0.087
1000 1263513600 0.106
1000 1263515400 0.112
1000 1263517200 0.105
1000 1263519000 0.023
1000 1263520800 0.023
1000 1263522600 0.024
1000 1263524400 0.024
1000 1263526200 0.024
1000 1263528000 0.024
1000 1263529800 0.024
1000 1263531600 0.038
1000 1263533400 0.145
1000 1263535200 0.147
1000 1263537000 0.1
1000 1263538800 0.099
1000 1263540600 0.875
1000 1263542400 0.951
1000 1263544200 0.461
1000 1263546000 0.386
1000 1263547800 0.308
1000 1263549600 0.307
1000 1263551400 0.308
1000 1263553200 0.308
1000 1263555000 0.306
1000 1263556800 0.379
1000 1263558600 0.351
1000 1263560400 0.308
1000 1263562200 0.311
1000 1263564000 0.31
1000 1263565800 0.31
1000 1263567600 0.307
1000 1263569400 0.364
1000 1263571200 0.476
1000 1263573000 0.382
1000 1263574800 0.377
1000 1263576600 0.375
1000 1263578400 1.044
1000 1263580200 1.337
1000 1263582000 0.514
1000 1263583800 0.952
1000 1263585600 0.541
1000 1263587400 0.51
1000 1263589200 0.548
1000 1263591000 0.573
1000 1263592800 0.568
1000 1263594600 0.48
1000 1263596400 0.471
1000 1263598200 0.313
1000 1263600000 0.165
1000 1263601800 0.118
1000 1263603600 0.024
1000 1263605400 0.024
1000 1263607200 0.024
1000 1263623400 0.099
1000 1263625200 0.096
1000 1263627000 0.096
1000 1263628800 0.164
1000 1263630600 0.165
1000 1263632400 0.024
1000 1263634200 1.03
1000 1263636000 0.737
1000 1263637800 0.282
1000 1263639600 0.314
1000 1263641400 0.15
1000 1263643200 0.045
1000 1263645000 1.323
1000 1263646800 2.09
1000 1263648600 0.394
1000 1263650400 0.223
1000 1263652200 3.052
1000 1263654000 1.608
1000 1263655800 0.466
1000 1263657600 0.491
1000 1263659400 0.376
1000 1263661200 0.443
1000 1263663000 1.534
1000 1263664800 0.688
1000 1263666600 0.564
1000 1263668400 0.585
1000 1263670200 0.373
1000 1263672000 0.409
1000 1263673800 0.467
1000 1263675600 0.383
1000 1263677400 0.369
1000 1263679200 0.313
1000 1263609000 0.105
1000 1263610800 0.08
1000 1263612600 0.024
1000 1263614400 0.024
1000 1263616200 0.025
1000 1263618000 0.065
1000 1263619800 0.142
1000 1263621600 0.133
1000 1263767400 0.289
1000 1263769200 0.07
1000 1263771000 0.048
1000 1263772800 0.024
1000 1263774600 0.032
1000 1263776400 0.048
1000 1263778200 0.024
1000 1263780000 0.024
1000 1263781800 0.024
1000 1263783600 0.046
1000 1263785400 0.103
1000 1263787200 0.117
1000 1263789000 0.058
1000 1263790800 0.024
1000 1263792600 0.056
1000 1263794400 0.105
1000 1263796200 0.141
1000 1263798000 0.155
1000 1263799800 0.647
1000 1263801600 1.031
1000 1263803400 0.405
1000 1263805200 0.306
1000 1263807000 0.301
1000 1263808800 0.301
1000 1263810600 0.303
1000 1263812400 0.305
1000 1263814200 0.306
1000 1263816000 0.303
1000 1263817800 0.328
1000 1263819600 0.307
1000 1263821400 0.307
1000 1263823200 0.307
1000 1263825000 0.309
1000 1263826800 0.309
1000 1263828600 0.383
1000 1263830400 0.471
1000 1263832200 0.41
1000 1263834000 0.372
1000 1263835800 0.388
1000 1263837600 0.44
1000 1263839400 0.522
1000 1263841200 0.642
1000 1263843000 1.234
1000 1263844800 0.527
1000 1263846600 0.52
1000 1263848400 0.556
1000 1263850200 0.467
1000 1263852000 1.398
1000 1263853800 0.468
1000 1263855600 0.472
1000 1263857400 0.203
1000 1263859200 0.069
1000 1263861000 0.024
1000 1263862800 0.024
1000 1263864600 0.046
1000 1263866400 0.117
1000 1263868200 0.038
1000 1263870000 0.073
1000 1263871800 0.04
1000 1263873600 0.024
1000 1263875400 0.024
1000 1263877200 0.045
1000 1263879000 0.143
1000 1263880800 0.119
1000 1263882600 0.148
1000 1263884400 0.155
1000 1263886200 0.19
1000 1263888000 1.037
1000 1263889800 0.472
1000 1263891600 0.417
1000 1263893400 0.389
1000 1263895200 0.381
1000 1263897000 0.311
1000 1263681000 0.313
1000 1263682800 0.414
1000 1263684600 0.377
1000 1263686400 0.049
1000 1263688200 0.024
1000 1263690000 0.024
1000 1263691800 0.024
1000 1263693600 0.023
1000 1263695400 0.023
1000 1263697200 0.024
1000 1263699000 0.043
1000 1263700800 0.113
1000 1263702600 0.06
1000 1263704400 0.024
1000 1263706200 0.054
1000 1263708000 0.108
1000 1263709800 0.079
1000 1263711600 0.071
1000 1263713400 0.046
1000 1263715200 0.024
1000 1263717000 0.054
1000 1263718800 0.619
1000 1263720600 0.499
1000 1263722400 0.388
1000 1263724200 0.436
1000 1263726000 1.963
1000 1263727800 0.606
1000 1263729600 0.394
1000 1263731400 0.167
1000 1263733200 0.113
1000 1263735000 0.114
1000 1263736800 0.031
1000 1263738600 0.024
1000 1263740400 0.024
1000 1263742200 0.024
1000 1263744000 0.024
1000 1263745800 0.05
1000 1263747600 0.111
1000 1263749400 0.036
1000 1263751200 0.022
1000 1263753000 0.022
1000 1263754800 0.023
1000 1263756600 0.176
1000 1263758400 0.538
1000 1263760200 0.543
1000 1263762000 0.466
1000 1263763800 0.463
1000 1263765600 0.462
1000 1263985200 0.305
1000 1263987000 0.307
1000 1263988800 0.309
1000 1263990600 0.312
1000 1263992400 0.32
1000 1263994200 0.342
1000 1263996000 0.315
1000 1263997800 0.316
1000 1263999600 0.316
1000 1264001400 0.347
1000 1264003200 0.404
1000 1264005000 0.391
1000 1264006800 0.43
1000 1264008600 0.465
1000 1264010400 0.391
1000 1264012200 0.37
1000 1264014000 1.208
1000 1264015800 0.726
1000 1264017600 0.519
1000 1264019400 0.839
1000 1264021200 0.572
1000 1264023000 0.555
1000 1264024800 0.512
1000 1264026600 0.464
1000 1264028400 0.465
1000 1264030200 0.398
1000 1264032000 0.139
1000 1264033800 0.115
1000 1264035600 0.024
1000 1264037400 0.024
1000 1264039200 0.024
1000 1264041000 0.024
1000 1264042800 0.024
1000 1264044600 0.101
1000 1264046400 0.072
1000 1264048200 0.024
1000 1264050000 0.024
1000 1264051800 0.054
1000 1264053600 0.11
1000 1264055400 0.102
1000 1264057200 0.112
1000 1264059000 0.141
1000 1264060800 0.065
1000 1264062600 0.09
1000 1264064400 0.96
1000 1264066200 0.388
1000 1264068000 0.381
1000 1264069800 0.311
1000 1264071600 0.31
1000 1264073400 0.369
1000 1264075200 0.378
1000 1264077000 0.393
1000 1264078800 0.327
1000 1264080600 0.309
1000 1264082400 0.309
1000 1264084200 0.309
1000 1264086000 0.31
1000 1264087800 0.311
1000 1264089600 0.308
1000 1264091400 0.381
1000 1264093200 0.346
1000 1264095000 0.298
1000 1264096800 0.299
1000 1264098600 0.303
1000 1264100400 0.764
1000 1264102200 0.986
1000 1264104000 0.682
1000 1264105800 0.515
1000 1264107600 0.472
1000 1264109400 0.478
1000 1264111200 0.553
1000 1264113000 0.194
1000 1264114800 0.149
1000 1264116600 0.026
1000 1263969000 0.024
1000 1263898800 0.311
1000 1263900600 0.312
1000 1263902400 0.309
1000 1263904200 0.308
1000 1263906000 0.315
1000 1263907800 0.388
1000 1263909600 0.367
1000 1263911400 0.316
1000 1263913200 0.317
1000 1263915000 0.342
1000 1263916800 0.393
1000 1263918600 0.377
1000 1263920400 0.381
1000 1263922200 0.461
1000 1263924000 0.397
1000 1263925800 0.417
1000 1263927600 0.457
1000 1263929400 0.641
1000 1263931200 0.534
1000 1263933000 0.461
1000 1263934800 0.339
1000 1263936600 0.114
1000 1263938400 0.024
1000 1263940200 0.057
1000 1263942000 0.11
1000 1263943800 0.105
1000 1263945600 0.111
1000 1263947400 0.068
1000 1263949200 0.024
1000 1263951000 0.024
1000 1263952800 0.025
1000 1263954600 0.025
1000 1263956400 0.025
1000 1263958200 0.024
1000 1263960000 0.024
1000 1263961800 0.101
1000 1263963600 0.081
1000 1263965400 0.053
1000 1263967200 0.086
1000 1263976200 0.424
1000 1263970800 0.024
1000 1263972600 0.129
1000 1263974400 1.328
1000 1263983400 0.308
1000 1263978000 0.344
1000 1263979800 0.309
1000 1263981600 0.31
1000 1264118400 0.025
1000 1264120200 0.024
1000 1264122000 0.025
1000 1264123800 0.024
1000 1264125600 0.106
1000 1264127400 0.124
1000 1264129200 0.066
1000 1264131000 0.024
1000 1264132800 0.024
1000 1264134600 0.024
1000 1264136400 0.024
1000 1264138200 0.024
1000 1264140000 0.066
1000 1264141800 0.125
1000 1264143600 0.144
1000 1264145400 0.078
1000 1264147200 0.942
1000 1264149000 0.386
1000 1264150800 0.314
1000 1264152600 0.31
1000 1264154400 0.306
1000 1264156200 0.304
1000 1264158000 0.33
1000 1264159800 0.316
1000 1264161600 0.31
1000 1264163400 0.313
1000 1264165200 0.311
1000 1264167000 0.317
1000 1264168800 0.314
1000 1264170600 0.314
1000 1264172400 0.314
1000 1264174200 0.374
1000 1264176000 0.965
1000 1264177800 0.611
1000 1264179600 0.153
1000 1264181400 0.105
1000 1264183200 0.545
1000 1264185000 1.213
1000 1264186800 1.077
1000 1264188600 1.062
1000 1264190400 1.906
1000 1264192200 1.665
1000 1264194000 0.588
1000 1264195800 0.96
1000 1264197600 0.661
1000 1264199400 0.547
1000 1264201200 0.8
1000 1264203000 0.467
1000 1264204800 0.469
1000 1264206600 0.475
1000 1264208400 1.156
1000 1264210200 2.146
1000 1264212000 0.592
1000 1264213800 0.093
1000 1264215600 0.129
1000 1264217400 0.027
1000 1264219200 0.027
1000 1264221000 0.027
1000 1264222800 0.028
1000 1264224600 0.059
1000 1264226400 0.027
1000 1264228200 0.027
1000 1264230000 0.027
1000 1264231800 0.049
1000 1264233600 0.097
1000 1264235400 0.107
1000 1264237200 0.117
1000 1264239000 0.381
1000 1264240800 0.109
1000 1264242600 0.783
1000 1264244400 0.728
1000 1264246200 2.814
1000 1264248000 0.393
1000 1264249800 0.146
1000 1264251600 0.204
1000 1264253400 1.352
1000 1264255200 0.185
1000 1264257000 0.602
1000 1264258800 0.443
1000 1264260600 0.515
1000 1264262400 1.498
1000 1264264200 1.072
1000 1264266000 0.97
1000 1264267800 0.999
1000 1264269600 1.124
1000 1264271400 1.516
1000 1264273200 0.873
1000 1264275000 0.767
1000 1264276800 0.52
1000 1264278600 0.471
1000 1264280400 0.44
1000 1264282200 0.387
1000 1264284000 0.402
1000 1264285800 0.471
1000 1264287600 0.477
1000 1264289400 0.155
1000 1264291200 0.026
1000 1264293000 0.024
1000 1264294800 0.025
1000 1264296600 0.025
1000 1264298400 0.025
1000 1264300200 0.024
1000 1264302000 0.024
1000 1264303800 0.055
1000 1264305600 0.024
1000 1264307400 0.024
1000 1264309200 0.024
1000 1264311000 0.025
1000 1264312800 0.024
1000 1264314600 0.024
1000 1264316400 0.024
1000 1264318200 0.028
1000 1264320000 0.079
1000 1264321800 0.798
1000 1264323600 0.106
1000 1264325400 0.105
1000 1264327200 0.19
1000 1264329000 0.185
1000 1264330800 0.135
1000 1264332600 0.075
1000 1264334400 0.031
1000 1264336200 0.031
1000 1264338000 0.03
1000 1264339800 0.03
1000 1264341600 0.031
1000 1264343400 0.042
1000 1264345200 0.05
1000 1264347000 0.031
1000 1264348800 0.031
1000 1264350600 0.031
1000 1264352400 0.03
1000 1264354200 0.267
1000 1264356000 0.283
1000 1264357800 0.254
1000 1264359600 0.277
1000 1264361400 1.558
1000 1264363200 0.273
1000 1264365000 0.194
1000 1264366800 0.197
1000 1264368600 0.19
1000 1264370400 0.213
1000 1264372200 0.1
1000 1264374000 0.13
1000 1264375800 0.075
1000 1264377600 0.032
1000 1264379400 0.032
1000 1264381200 0.031
1000 1264383000 0.031
1000 1264384800 0.031
1000 1264386600 0.031
1000 1264388400 0.031
1000 1264390200 0.062
1000 1264392000 0.031
1000 1264393800 0.032
1000 1264395600 0.032
1000 1264397400 0.031
1000 1264399200 0.031
1000 1264401000 0.037
